ID	name	location	rest_type	type
23727	Allahabadi Tadaka	Domlur	Casual Dining	Dine-out
23727	Lazer Castle	Indiranagar	Quick Bites	Dine-out
23728	re:cess - Hilton Bangalore Embassy GolfLinks	Domlur	Casual Dining, Bar	
23728	Taste Of Nawaab's	Domlur	Casual Dining	Dine-out
23729	Barista	CV Raman Nagar	Cafe	Dine-out
23729	7 Hills Andhra Mess	CV Raman Nagar	Mess	Dine-out
23730	Hot Spot Cafe	Domlur	Cafe	Dine-out
23730	Saka Eatery Outlet	Indiranagar	Quick Bites	Dine-out
23731	Kolkata Rolls & Hot Dum Biriyani On Dial	Indiranagar	Quick Bites	Dine-out
23731	Breadworks	Indiranagar	Bakery, Cafe	Dine-out
23732	Waah Chef	CV Raman Nagar	Food Court	Dine-out
23732	Dine @ 9 Paratha Corner	Indiranagar	Quick Bites	Dine-out
23733	Suvaai Restaurant	Indiranagar	Quick Bites	Dine-out
23733	Sai Donne Biryani	Indiranagar	Quick Bites	Dine-out
23734	Paisa Vasool	Domlur	Quick Bites	Dine-out
23734	New Udupi Fresh Juice Centre	CV Raman Nagar	Quick Bites	Dine-out
23735	Neer Dose Fish Land	Domlur	Quick Bites	Dine-out
23735	C-harge by Chefkraft	Indiranagar	Cafe	Dine-out
23736	H3O	Indiranagar	Bar	Dine-out
23736	Indian Spicy Food	Old Madras Road	Quick Bites	Dine-out
23737	New Khaayaal's Restaurant	CV Raman Nagar	Quick Bites	Dine-out
23737	Sizzling Tandoor	Domlur	Food Court	Dine-out
23738	King Burger Cafeteria	Indiranagar	Quick Bites	Dine-out
23738	Mini Wok	Thippasandra	Quick Bites	Dine-out
23739	Chowpatty	Indiranagar	Quick Bites	Dine-out
23739	Punjabi's Food Corner	CV Raman Nagar	Quick Bites	Dine-out
23740	Hotel Devanand Kerala Restaurant	CV Raman Nagar	Quick Bites	Dine-out
23740	Chai Masthi	Domlur	Quick Bites	Dine-out
23741	Punjabi Dhaba	Indiranagar	Quick Bites	Dine-out
23741	Kerala Mess	Indiranagar	Quick Bites	Dine-out
23742	Bharanis	Domlur	Casual Dining	Dine-out
23742	Bat Chef	Indiranagar	Quick Bites	Dine-out
23743	Sunny's	Indiranagar	Casual Dining	Dine-out
23743	Watson's	Indiranagar	Pub	Dine-out
23744	CloudNYN - Sterling Mac Hotel	Old Airport Road	Bar	Drinks & nightlife
23744	Jeff's - Royal Orchid Hotel	Old Airport Road	Bar	
23745	XU	Old Airport Road	Club, Casual Dining	Drinks & nightlife
23745	WAT Bar - Sterlings MAC Hotel	Old Airport Road	Lounge	Drinks & nightlife
23746	Night Booze	Thippasandra	Casual Dining, Bar	Drinks & nightlife
23746	Nevermind - Bar & Social	Indiranagar	Bar, Casual Dining	
23747	Tipsy Bull - The Bar Exchange	Indiranagar	Bar, Casual Dining	Drinks & nightlife
23747	BTDT? Been There Done That	Indiranagar	Bar, Casual Dining	
23748	Tippler	Indiranagar	Pub	Drinks & nightlife
23748	Lono	Indiranagar	Lounge, Casual Dining	
23749	The Humming Tree	Indiranagar	Lounge	Drinks & nightlife
23749	Murphy's Brewhouse - The Paul Bangalore	Domlur	Pub, Microbrewery	Drinks & nightlife
23750	Loveshack	Domlur	Lounge, Cafe	Drinks & nightlife
23750	Hangover	Indiranagar	Bar, Casual Dining	Drinks & nightlife
23751	Sherlock's Pub	Indiranagar	Pub, Casual Dining	Drinks & nightlife
23751	Jimi's Beer Cafe	Indiranagar	Bar	Drinks & nightlife
23752	Xtreme Sports Bar	Indiranagar	Lounge	Drinks & nightlife
23752	Pecos Stones	Indiranagar	Pub, Casual Dining	Drinks & nightlife
23753	Bottle & Glass	Indiranagar	Bar, Casual Dining	Drinks & nightlife
23753	Bootlegger	Indiranagar	Lounge	Drinks & nightlife
23754	Blistering Barnacles	Indiranagar	Pub	Drinks & nightlife
23754	Regulars Pub & Grub	Indiranagar	Pub, Casual Dining	Drinks & nightlife
23755	Bflat Bar	Indiranagar	Lounge	Drinks & nightlife
23755	Head O State	Indiranagar	Casual Dining, Bar	Drinks & nightlife
23756	Knight Riders	Domlur	Bar	Drinks & nightlife
23756	Quench Bar	Domlur	Bar	Drinks & nightlife
23757	H3O	Indiranagar	Bar	Drinks & nightlife
23757	Inntense Restobar	Indiranagar	Bar, Casual Dining	Drinks & nightlife
23758	Watson's	Indiranagar	Pub	Drinks & nightlife
23758	Agent Jack's Bar	Indiranagar	Bar	Pubs and bars
23759	Swing	Indiranagar	Casual Dining, Bar	Pubs and bars
23759	CloudNYN - Sterling Mac Hotel	Old Airport Road	Bar	Pubs and bars
23760	20 Char - Sterlings MAC Hotel	Old Airport Road	Casual Dining, Bar	Pubs and bars
23760	Jeff's - Royal Orchid Hotel	Old Airport Road	Bar	Pubs and bars
23761	Hello Resto-Pub	Old Airport Road	Casual Dining, Pub	Pubs and bars
23761	Night Booze	Thippasandra	Casual Dining, Bar	Pubs and bars
23762	Nevermind - Bar & Social	Indiranagar	Bar, Casual Dining	Pubs and bars
23762	Sly Granny - The Community House	Indiranagar	Fine Dining, Bar	Pubs and bars
23763	Dhaba - Estd 1986 Delhi	Indiranagar	Casual Dining, Bar	
23763	Murphy's Brewhouse - The Paul Bangalore	Domlur	Pub, Microbrewery	Pubs and bars
23764	Nandhana Palace	Indiranagar	Casual Dining, Bar	Pubs and bars
23764	Jonah's	Indiranagar	Casual Dining, Bar	Pubs and bars
23765	Hangover	Indiranagar	Bar, Casual Dining	Pubs and bars
23765	Sherlock's Pub	Indiranagar	Pub, Casual Dining	Pubs and bars
23766	Jimi's Beer Cafe	Indiranagar	Bar	Pubs and bars
23766	Pecos Stones	Indiranagar	Pub, Casual Dining	Pubs and bars
23767	Bottle & Glass	Indiranagar	Bar, Casual Dining	Pubs and bars
23767	BabaYaga's	Indiranagar	Bar, Casual Dining	
23768	The Tiny Taproom	Indiranagar	Bar, Casual Dining	Pubs and bars
23768	Blistering Barnacles	Indiranagar	Pub	Pubs and bars
23769	The Hub & The Bar - Hotel Ramada Encore	Domlur	Casual Dining, Bar	Pubs and bars
23769	KLINX - Hilton Bangalore Embassy GolfLinks	Domlur	Bar	Pubs and bars
23770	Regulars Pub & Grub	Indiranagar	Pub, Casual Dining	Pubs and bars
23770	Head O State	Indiranagar	Casual Dining, Bar	Pubs and bars
23771	Knight Riders	Domlur	Bar	Pubs and bars
23771	Quench Bar	Domlur	Bar	Pubs and bars
23772	H3O	Indiranagar	Bar	Pubs and bars
23772	Inntense Restobar	Indiranagar	Bar, Casual Dining	Pubs and bars
23773	Sunny's	Indiranagar	Casual Dining	Pubs and bars
23773	Watson's	Indiranagar	Pub	Pubs and bars
23774	Barbeque Nation	Rajajinagar	Casual Dining	Buffet
23774	The Higher Taste	Rajajinagar	Casual Dining	Buffet
23775	Kava - Fairfield by Marriott	Rajajinagar	Fine Dining, Bar	Buffet
23775	Empire Restaurant	Rajajinagar	Casual Dining	Buffet
23776	1947	Rajajinagar	Casual Dining	Buffet
23776	Coastal Spice	Rajajinagar	Casual Dining	Buffet
23777	Onesta	Basaveshwara Nagar	Casual Dining, Cafe	Buffet
23777	Feast - Sheraton Grand Bangalore Hotel at Brigade...	Malleshwaram	Fine Dining	Buffet
23778	Lush - Renaissance Hotel, Bengaluru	Race Course Road	Casual Dining	
23778	Mainland China	Malleshwaram	Casual Dining	
23779	Toscano	Malleshwaram	Casual Dining	Buffet
23779	The Green Path - Forgotten Food	Malleshwaram	Casual Dining	Buffet
23780	Village - The Soul of India	Malleshwaram	Casual Dining	Buffet
23780	West Wood	Seshadripuram	Casual Dining	
23781	The Golden Metro	Seshadripuram	Casual Dining	Buffet
23781	The Orchid	Majestic	Casual Dining	
23782	Troll Cafe	Rajajinagar	Cafe	Cafes
23782	Cafe Coffee Day	Rajajinagar	Cafe	Cafes
23783	Onesta	Basaveshwara Nagar	Casual Dining, Cafe	Cafes
23783	Cafe Mamma Mia	Basaveshwara Nagar	Casual Dining, Cafe	
23784	Slanz Cafe	Basaveshwara Nagar	Cafe	Cafes
23784	By Two Coffee	Basaveshwara Nagar	Quick Bites, Cafe	Cafes
23785	Clean Slate Cafe	Malleshwaram	Cafe	Cafes
23785	Stevie's	Malleshwaram	Cafe	Cafes
23786	Smoor	Malleshwaram	Cafe, Dessert Parlor	Cafes
23786	Mumbai Bistro	Malleshwaram	Cafe	Cafes
23787	The World Cafe	Malleshwaram	Cafe	Cafes
23787	Starbucks	Malleshwaram	Cafe	Cafes
23788	TLP Cafe	Malleshwaram	Cafe	Cafes
23788	eat.fit	Rajajinagar	Delivery	Delivery
23789	Hotel Karavali Food Point	Vijay Nagar	Quick Bites	Delivery
23789	Frozenheit?	Rajajinagar	Dessert Parlor	Delivery
23790	Udupi Ruchi	Rajajinagar	Quick Bites	Delivery
23790	FreshMenu	West Bangalore	Delivery	Delivery
23791	UBQ By Barbeque Nation	Rajajinagar	Delivery	Delivery
23791	Corner House Ice Cream	Seshadripuram	Dessert Parlor	Delivery
23792	Empire Restaurant	Rajajinagar	Casual Dining	Delivery
23792	Prakriti Delux	Rajajinagar	Quick Bites	Delivery
23793	WOW! Momo	Malleshwaram	Food Court	Delivery
23793	Ganesh Darshini	Malleshwaram	Quick Bites	Delivery
23794	Sri Ayodhya Veg	Vijay Nagar	Quick Bites	Delivery
23794	Al-Sidique	Vijay Nagar	Quick Bites	Delivery
23795	South Ruchis	Vijay Nagar	Casual Dining	
23795	Al-Bek	Rajajinagar	Casual Dining	Delivery
23796	Bhairaveshwara Military Hotel	Malleshwaram	Quick Bites	Delivery
23796	Cold Stone Creamery	Malleshwaram	Dessert Parlor	Delivery
23797	Warm Oven	Malleshwaram	Bakery	Delivery
23797	Biriyani Nights	New BEL Road	Takeaway, Delivery	
23798	Create Cafe	Rajajinagar	Quick Bites	Delivery
23798	Al Sadique	Magadi Road	Quick Bites	
23799	Savi Sagar	Rajajinagar	Quick Bites	Delivery
23799	Mangalore Kitchen	Vijay Nagar	Quick Bites	Delivery
23800	Sindh Kitchen	Malleshwaram	Casual Dining	Delivery
23800	Gowdru Hotel	Vijay Nagar	Quick Bites	Delivery
23801	Kaati Zone	Malleshwaram	Quick Bites	Delivery
23801	Dhanalakshmi Grand	Malleshwaram	Quick Bites	Delivery
23802	Four Seasons Fast Food Center	Malleshwaram	Quick Bites	
23802	Gullu's Chat	Seshadripuram	Quick Bites	Delivery
23803	Grill Biryanis	Malleshwaram	Quick Bites	Delivery
23803	Eat At Nite	Frazer Town	Takeaway, Delivery	
23804	Food Zone	Basaveshwara Nagar	Quick Bites	Delivery
23804	Andhra Vantakam	Rajajinagar	Casual Dining	Delivery
23805	Halli Mane	Malleshwaram	Quick Bites	Delivery
23805	Hotel Prakruthi	Vijay Nagar	Quick Bites	Delivery
23806	Shree Cool Point	Vijay Nagar	Quick Bites	Delivery
23806	KFC	Basaveshwara Nagar	Quick Bites	Delivery
23807	South Idlis	Rajajinagar	Quick Bites	Delivery
23807	Behrouz Biryani	Rajajinagar	Delivery	Delivery
23808	BOX8- Desi Meals	Rajajinagar	Takeaway, Delivery	
23808	Chaatimes	Malleshwaram	Quick Bites	Delivery
23809	Burger King	Rajajinagar	Quick Bites	Delivery
23809	Sagar Restaurant & Chats	Vijay Nagar	Casual Dining	Delivery
23810	Savi Sagar	Malleshwaram	Casual Dining	Delivery
23810	Shuchi Ruchi	Malleshwaram	Quick Bites	Delivery
23811	Pizza Hut	Basaveshwara Nagar	Casual Dining	Delivery
23811	Richie Rich	Race Course Road	Dessert Parlor, Quick Bites	Delivery
23812	Hotel Kadamba Veg	Rajajinagar	Casual Dining	Delivery
23812	Sri Durga Chats and Juice	Vijay Nagar	Quick Bites	Delivery
23813	Shri Family Restaurant	Rajajinagar	Quick Bites	Delivery
23813	Faasos	Rajajinagar	Takeaway, Delivery	Delivery
23814	Le Arabia	Basaveshwara Nagar	Casual Dining	Delivery
23814	Hotel Halli Nenapu	Rajajinagar	Food Court	
23815	Karavali Lunch Home	Malleshwaram	Quick Bites	Delivery
23815	Gowdara Hatti	Malleshwaram	Quick Bites	Delivery
23816	Navab's	Basaveshwara Nagar	Delivery	Delivery
23816	Nisarga	Basaveshwara Nagar	Casual Dining	
23817	Big Bite	Vijay Nagar	Quick Bites, Beverage Shop	Delivery
23817	Onesta	Basaveshwara Nagar	Casual Dining, Cafe	Delivery
23818	Wat-a-Biryani	Basaveshwara Nagar	Delivery	Delivery
23818	The Purple Pan	Rajajinagar	Casual Dining	Delivery
23819	Firangi Bake	Rajajinagar	Delivery	Delivery
23819	Chili's American Grill & Bar	Malleshwaram	Casual Dining, Bar	
23820	Chick Inn 24	Malleshwaram	Quick Bites	Delivery
23820	Punjab Grill	Malleshwaram	Casual Dining	
23821	Five Star Chicken	Rajajinagar	Quick Bites	Delivery
23821	Nando's	Malleshwaram	Casual Dining	Delivery
23822	Ayodhya Sagara	Basaveshwara Nagar	Quick Bites	Delivery
23822	Kabab Palace	Rajajinagar	Quick Bites	Delivery
23823	Sweet Truth	Rajajinagar	Delivery	Delivery
23823	Kushi Meals	Rajajinagar	Quick Bites	Delivery
23824	Nammura Upachara	Basaveshwara Nagar	Quick Bites	Delivery
23824	Savi Sagar	Rajajinagar	Food Court	Delivery
23825	Flodeis	Vijay Nagar	Dessert Parlor	Delivery
23825	Coastal Express	Malleshwaram	Quick Bites	Delivery
23826	Hotel New Panchavati	Vijay Nagar	Casual Dining	Delivery
23826	Chichaba's Taj	Basaveshwara Nagar	Casual Dining	Delivery
23827	Al Taj Fast Food	Vijay Nagar	Quick Bites	Delivery
23827	Frosty Bite	Vijay Nagar	Beverage Shop	Delivery
23828	Al-Taj Restaurant	Rajajinagar	Casual Dining	Delivery
23828	Stories	Rajajinagar	Casual Dining, Bar	
23829	Annappa's Naati Mane	Rajajinagar	Quick Bites	Delivery
23829	The Good Bowl	Jayanagar	Takeaway, Delivery	Delivery
23830	Tango Sandwich King	Basaveshwara Nagar	Quick Bites	Delivery
23830	Green Chilly	Rajajinagar	Quick Bites	Delivery
23831	New Shanthi Sagar	Rajajinagar	Quick Bites	Delivery
23831	Coastal Curry	Vijay Nagar	Quick Bites	Delivery
23832	Srinidhi Sagar	Vijay Nagar	Quick Bites	Delivery
23832	Krispy Kreme	Malleshwaram	Dessert Parlor	Delivery
23833	Chawla's 2 Online.com	Basaveshwara Nagar	Takeaway, Delivery	Delivery
23833	Cafe Coffee Day	Vijay Nagar	Cafe	Delivery
23834	Keventers	Malleshwaram	Beverage Shop, Dessert Parlor	Delivery
23834	Street Foods by Punjab Grill	Malleshwaram	Food Court	Delivery
23835	The Asian Curry House	Malleshwaram	Casual Dining	
23835	Oyalo	Magadi Road	Quick Bites	Delivery
23836	Donne Biriyani Angadi Mane	Rajajinagar	Quick Bites	
23836	Punjab Mail	Malleshwaram	Casual Dining	Delivery
23837	Mallige Ootada Mane	Vijay Nagar	Quick Bites	Delivery
23837	Mouthful	Vijay Nagar	Quick Bites	Delivery
23838	Ganesh Food Joint	Malleshwaram	Quick Bites	Delivery
23838	Sultan's Restaurant	Magadi Road	Quick Bites	Delivery
23839	Kool Joint	Basaveshwara Nagar	Dessert Parlor, Quick Bites	Delivery
23839	Chowmein	Basaveshwara Nagar	Casual Dining	Delivery
23840	Chung Wah	Sadashiv Nagar	Casual Dining	Delivery
23840	McDonald's	Basaveshwara Nagar	Quick Bites	Delivery
23841	Aubree	Sadashiv Nagar	Cafe, Bakery	Delivery
23841	Ayodhya Food Line	Nagarbhavi	Quick Bites	Delivery
23842	Bombay Vada Pav Corner	Seshadripuram	Quick Bites	Delivery
23842	Jai Bhavani Savaji Hotel	Vijay Nagar	Quick Bites	Delivery
23843	Oyalo	Malleshwaram	Quick Bites	Delivery
23843	Raj Bhog	Rajajinagar	Quick Bites	Delivery
23844	Brew Bakes Cafe	Vijay Nagar	Cafe	Delivery
23844	Ibaco	Rajajinagar	Dessert Parlor	Delivery
23845	Rolling Waffles	Basaveshwara Nagar	Dessert Parlor	Delivery
23845	Antarastriya	Malleshwaram	Quick Bites	Delivery
23846	Shree Mahalakshmi Sweets	Vijay Nagar	Sweet Shop	Delivery
23846	Havmor	Basaveshwara Nagar	Dessert Parlor	Delivery
23847	Cafe Udupi Ruchi	Vijay Nagar	Quick Bites	Delivery
23847	Mama Mia!	Seshadripuram	Dessert Parlor	Delivery
23848	Kadai	Basaveshwara Nagar	Casual Dining	Delivery
23848	Pulimunchi	Sadashiv Nagar	Casual Dining	Delivery
23849	Robin Brown Ice Creams	Rajajinagar	Dessert Parlor	Delivery
23849	The Higher Taste Stores	Malleshwaram	Quick Bites, Bakery	Delivery
23850	Mad Over Donuts	Malleshwaram	Food Court	Delivery
23850	3G's - Gulp & Groove	Malleshwaram	Bar, Casual Dining	Delivery
23851	Stoned Monkey	Basaveshwara Nagar	Dessert Parlor	Delivery
23851	Toscano	Malleshwaram	Casual Dining	Delivery
23852	Vayam Veg Fine Dine	Magadi Road	Casual Dining	Delivery
23852	Hatch	Malleshwaram	Casual Dining, Bar	Delivery
23853	Petoo	Rajajinagar	Quick Bites	Delivery
23853	Vande Matharam	Rajajinagar	Casual Dining	Delivery
23854	Mumbai Bistro	Malleshwaram	Cafe	Delivery
23854	Rotti Mane	Vijay Nagar	Quick Bites	Delivery
23855	Waffle Stories	Malleshwaram	Food Court	Delivery
23855	Hatti Kaapi	Malleshwaram	Quick Bites	Delivery
23856	Lassi Corner	Vijay Nagar	Beverage Shop	Delivery
23856	Cafe Bengaluru	Magadi Road	Quick Bites	Delivery
23857	Food & Friends	Rajajinagar	Quick Bites	Delivery
23857	New Savi Sagar	Magadi Road	Quick Bites	Delivery
23858	South Spicy Bites	Basaveshwara Nagar	Casual Dining	Delivery
23858	Chai Point	Malleshwaram	Beverage Shop, Quick Bites	Delivery
23859	Roll Over	Basaveshwara Nagar	Dessert Parlor	Delivery
23859	Clean Slate Cafe	Malleshwaram	Cafe	Delivery
23860	Cave N Dine	Basaveshwara Nagar	Casual Dining, Bar	Delivery
23860	Bhanu Hindi Military Hotel	Magadi Road	Quick Bites	Delivery
23861	Sea Route	Rajajinagar	Casual Dining	Delivery
23861	Samudra Restaurant	Vijay Nagar	Quick Bites	Delivery
23862	Crazy Pizza	Malleshwaram	Food Court, Quick Bites	Delivery
23862	Aramane Restaurant	Rajajinagar	Quick Bites	
23863	Baskin Robbins	Malleshwaram	Dessert Parlor	Delivery
23863	Swasthi Spice Restaurant	Rajajinagar	Casual Dining	Delivery
23864	Mint Masala	Sadashiv Nagar	Casual Dining	Delivery
23864	The Higher Taste	Rajajinagar	Casual Dining	Delivery
23865	1522 - The Pub	Malleshwaram	Pub	Delivery
23865	Trofi N Treats	Vijay Nagar	Food Court	Delivery
23866	Jay Bhavani Vadapav	Seshadripuram	Quick Bites	Delivery
23866	Beijing Bites	Rajajinagar	Casual Dining	Delivery
23867	Sreeraj Lassi Bar	Malleshwaram	Dessert Parlor, Beverage Shop	Delivery
23867	Donne Biriyani Mane	Vijay Nagar	Quick Bites	Delivery
23868	Kettle & Kegs	Rajajinagar	Takeaway, Delivery	Delivery
23868	SGS Non Veg - Gundu Pulav	Rajajinagar	Quick Bites	
23869	Malleshwaram Dosa Corner	Malleshwaram	Quick Bites	Delivery
23869	Aromas Of South	Race Course Road	Casual Dining	Delivery
23870	B52 - Sports Bar	Yeshwantpur	Bar	Delivery
23870	Kubera Veg and Non-Veg	Vijay Nagar	Quick Bites	Delivery
23871	La Heaven	Malleshwaram	Bakery, Dessert Parlor	Delivery
23871	Savji's Roll 'N' Biryani	Vijay Nagar	Quick Bites	
23872	Khan Saheb Grills and Rolls	Malleshwaram	Food Court, Quick Bites	Delivery
23872	A2B Veg - Adyar Ananda Bhavan	Rajajinagar	Casual Dining	Delivery
23873	Srushti Coffee	Malleshwaram	Quick Bites	Delivery
23873	Gowda's Biriyani Corner	Vijay Nagar	Quick Bites	Delivery
23874	BDBD Banashri Davangere Benne Dose Hotel	Vijay Nagar	Quick Bites	Delivery
23874	TLP Cafe	Malleshwaram	Cafe	Delivery
23875	New Fishland	Malleshwaram	Quick Bites	Delivery
23875	Patiala Lassi	Seshadripuram	Beverage Shop	Delivery
23876	Sri Maruthi Miltry Hotel	Rajajinagar	Quick Bites	Delivery
23876	Veena Stores	Malleshwaram	Quick Bites	
23877	By 2 Coffee	Vijay Nagar	Quick Bites	Delivery
23877	Chikpet Donne Biriyani House	Rajajinagar	Quick Bites	Delivery
23878	Nandhana Palace	Rajajinagar	Casual Dining, Bar	Delivery
23878	Mayura 1989	Rajajinagar	Casual Dining, Bar	Delivery
23879	CTR	Malleshwaram	Quick Bites	
23879	1947	Rajajinagar	Casual Dining	Delivery
23880	Biryani Day	Rajajinagar	Quick Bites	Delivery
23880	Roast 'N' Frost	Rajajinagar	Quick Bites	Delivery
23881	New Prashanth Hotel	Basaveshwara Nagar	Casual Dining	
23881	Hotel Karavali Fish Palace	Rajajinagar	Quick Bites	Delivery
23882	The Fast Food	Malleshwaram	Quick Bites	
23882	Break Hour	Rajajinagar	Quick Bites	Delivery
23883	Malgudi's Donne Biriyani	Rajajinagar	Quick Bites	Delivery
23883	LV Venkateshwara Jolada Rotti Oota	Malleshwaram	Quick Bites	Delivery
23884	Brahmins' Thatte Idli	Rajajinagar	Quick Bites	Delivery
23884	Quickie's	Seshadripuram	Quick Bites	Delivery
23885	Shanthi Sagar	Basaveshwara Nagar	Casual Dining	Delivery
23885	Ragoo's Kitchen	Rajajinagar	Quick Bites	
23886	Donne Biryani House	Rajajinagar	Quick Bites	Delivery
23886	Thanco's Natural Ice Cream	Rajajinagar	Dessert Parlor	Delivery
23887	Chickpet Donne Biryani House	Vijay Nagar	Quick Bites	Delivery
23887	Hotel Pork Paradise	Mysore Road	Quick Bites	Delivery
23888	Frozen Bottle	Basaveshwara Nagar	Beverage Shop	Delivery
23888	Sree Banashankari Donne Biriyani	Rajajinagar	Quick Bites	Delivery
23889	Surya Refreshments	Malleshwaram	Quick Bites	Delivery
23889	New Shanthi Sagar	Rajajinagar	Quick Bites	Delivery
23890	Dharwad Line Bazar Mishra Pedha	Rajajinagar	Takeaway, Delivery	Delivery
23890	Coastal Spice	Rajajinagar	Casual Dining	Delivery
23891	Goli Vada Pav No. 1	Rajajinagar	Quick Bites	Delivery
23891	Lassi & Cream	Rajajinagar	Quick Bites	Delivery
23892	Indian's Biriyani Point	Rajajinagar	Quick Bites	Delivery
23892	Dhanya Nati Style Restaurant	Rajajinagar	Quick Bites	Delivery
23893	Biriyani Adda	Rajajinagar	Quick Bites	Delivery
23893	The Cake Factory	Rajajinagar	Bakery	Delivery
23894	Bombay Kulfis	Rajajinagar	Dessert Parlor	Delivery
23894	Gowdru Mane Bhaduta	Rajajinagar	Quick Bites	Delivery
23895	Altaj Restaurant	Rajajinagar	Casual Dining	Delivery
23895	Mallnad Hotel	Rajajinagar	Quick Bites	Delivery
23896	Shradhi Lunch Home	Rajajinagar	Quick Bites	Delivery
23896	Star Biryani & Kebab Centre	Rajajinagar	Quick Bites	Delivery
23897	Ambika Biryani Corner	Rajajinagar	Quick Bites	Delivery
23897	New Prashantha Naati Corner	Rajajinagar	Quick Bites	Delivery
23898	Karnataka Bhel House	Basavanagudi	Quick Bites	Delivery
23898	Papanna's Biriyani	Basaveshwara Nagar	Quick Bites	Delivery
23899	MouthFull Of Cake	Basaveshwara Nagar	Quick Bites	
23899	Parinitha Biryani Corner	Magadi Road	Quick Bites	Delivery
23900	Kaulige Millet Corner	Basavanagudi	Quick Bites	Delivery
23900	Benaka Sweets	Vijay Nagar	Sweet Shop	Delivery
23901	Ganesh Grand	Basavanagudi	Quick Bites	Delivery
23901	The Sip Shop	Basavanagudi	Quick Bites	Delivery
23902	Stevie's	Malleshwaram	Cafe	Delivery
23902	The Green Path - Forgotten Food	Malleshwaram	Casual Dining	Delivery
23903	Natural Ice Cream	Malleshwaram	Dessert Parlor	Delivery
23903	Park View Restaurant	Vijay Nagar	Casual Dining	Delivery
23904	Kentaky Fast Food	Basaveshwara Nagar	Quick Bites	Delivery
23904	Namana Restaurant	Basaveshwara Nagar	Quick Bites	Delivery
23905	Viking	Malleshwaram	Casual Dining	Delivery
23905	Samruddhi - The Perfect Dine	Basaveshwara Nagar	Casual Dining	Delivery
23906	Chopstick World	Basaveshwara Nagar	Casual Dining	Delivery
23906	Grits Cafe	Magadi Road	Quick Bites	Delivery
23907	Garden City Mobile Biryani	West Bangalore	Food Truck	Delivery
23907	Sapthagiri Non Veg	Basaveshwara Nagar	Quick Bites	Delivery
23908	Matsya Lunch Home	Malleshwaram	Quick Bites	Delivery
23908	Cake of the day	Basaveshwara Nagar	Takeaway, Delivery	Delivery
23909	Srushti Veg	Majestic	Casual Dining	Delivery
23909	Swathi Delux	Majestic	Casual Dining	Delivery
23910	Cream and Bakes	Basaveshwara Nagar	Dessert Parlor	Delivery
23910	Bansuri Sweets	Basaveshwara Nagar	Sweet Shop, Quick Bites	Delivery
23911	Hungry Folks Snacks Drinks	Basaveshwara Nagar	Quick Bites	Delivery
23911	Mayur Veg Restaurant	Vijay Nagar	Quick Bites	Delivery
